Clasificacion,Sexo,Edad,Cantidad,P. Maximo,P. Minimo,P. Promedio,Peso Promedio,P. Animal,Fecha,Ciudad
SEGUNDA,VE,2.25,37.0,5800.0,5300.0,5600.0,369.0,2066400.0,2024-01-25,MONTERIA
SEGUNDA,VE,3.0,77.0,6650.0,5400.0,5748.0,424.0,2442493.0,2024-01-25,MONTERIA
PRIMERA,ML,,3.0,6300.0,6300.0,6300.0,124.0,781200.0,2024-02-01,MONTERIA
PRIMERA,ML,1.0,8.0,8200.0,7500.0,7850.0,145.0,1142175.0,2024-02-01,MONTERIA
PRIMERA,ML,1.3333333333333333,7.0,7800.0,6500.0,7150.0,234.0,1673100.0,2024-02-01,MONTERIA
PRIMERA,ML,1.25,35.0,7700.0,6700.0,7100.0,162.0,1150200.0,2024-02-01,MONTERIA
PRIMERA,MC,1.3333333333333333,22.0,7400.0,7400.0,7400.0,241.0,1783400.0,2024-02-01,MONTERIA
PRIMERA,MC,2.5,78.0,8050.0,6500.0,7208.0,335.0,2414791.0,2024-02-01,MONTERIA
PRIMERA,MC,3.0,1.0,6600.0,6600.0,6600.0,492.0,3247200.0,2024-02-01,MONTERIA
PRIMERA,TO,3.0,6.0,7050.0,6700.0,6875.0,616.0,4236718.0,2024-02-01,MONTERIA
PRIMERA,HL,,1.0,6000.0,6000.0,6000.0,88.0,528000.0,2024-02-01,MONTERIA
PRIMERA,HL,1.5,5.0,6600.0,6600.0,6600.0,190.0,1254000.0,2024-02-01,MONTERIA
PRIMERA,HL,1.25,18.0,7700.0,7700.0,7700.0,179.0,1378300.0,2024-02-01,MONTERIA
PRIMERA,HV,2.0,11.0,6200.0,5700.0,5950.0,264.0,1570800.0,2024-02-01,MONTERIA
PRIMERA,HV,2.5,16.0,6000.0,6000.0,6000.0,327.0,1962000.0,2024-02-01,MONTERIA
PRIMERA,HV,2.25,29.0,6450.0,5800.0,6130.0,349.0,2144274.0,2024-02-01,MONTERIA
PRIMERA,VE,2.25,59.0,5551.0,4750.0,5340.0,392.0,2096562.0,2024-02-01,MONTERIA
PRIMERA,VE,3.0,68.0,6500.0,4800.0,5838.0,460.0,2686141.0,2024-02-01,MONTERIA
PRIMERA,VP,2.25,1.0,7800.0,7800.0,7800.0,370.0,2886000.0,2024-02-01,MONTERIA
SEGUNDA,ML,1.5,18.0,6800.0,6800.0,6800.0,209.0,1421200.0,2024-02-01,MONTERIA
SEGUNDA,ML,1.3333333333333333,12.0,7200.0,7200.0,7200.0,228.0,1641600.0,2024-02-01,MONTERIA
SEGUNDA,ML,1.25,1.0,6500.0,6500.0,6500.0,158.0,1027000.0,2024-02-01,MONTERIA
SEGUNDA,MC,2.0,23.0,7000.0,6900.0,6950.0,266.0,1852175.0,2024-02-01,MONTERIA
SEGUNDA,MC,2.25,20.0,7250.0,7250.0,7250.0,306.0,2218500.0,2024-02-01,MONTERIA
SEGUNDA,HL,1.5,29.0,6300.0,6100.0,6200.0,206.0,1280300.0,2024-02-01,MONTERIA
SEGUNDA,HL,1.25,24.0,6900.0,6900.0,6900.0,174.0,1200600.0,2024-02-01,MONTERIA
SEGUNDA,HV,2.25,20.0,5950.0,5950.0,5950.0,294.0,1749300.0,2024-02-01,MONTERIA
SEGUNDA,VE,2.5,22.0,5800.0,4200.0,5175.0,340.0,1763381.0,2024-02-01,MONTERIA
SEGUNDA,VE,2.25,14.0,5500.0,3400.0,4812.0,341.0,1641062.0,2024-02-01,MONTERIA
SEGUNDA,VE,3.0,23.0,6300.0,5250.0,5783.0,460.0,2664188.0,2024-02-01,MONTERIA
SEGUNDA,VP,2.25,2.0,5600.0,5500.0,5550.0,369.0,2047950.0,2024-02-01,MONTERIA
SEGUNDA,VP,3.0,4.0,5200.0,5200.0,5200.0,436.0,2267200.0,2024-02-01,MONTERIA
PRIMERA,ML,,17.0,8500.0,7600.0,8050.0,117.0,945875.0,2024-02-08,MONTERIA
PRIMERA,ML,1.0,14.0,7800.0,7400.0,7600.0,141.0,1075400.0,2024-02-08,MONTERIA
PRIMERA,ML,1.25,65.0,8300.0,7100.0,7750.0,168.0,1302000.0,2024-02-08,MONTERIA
PRIMERA,ML,2.0,2.0,6900.0,6900.0,6900.0,271.0,1869900.0,2024-02-08,MONTERIA
PRIMERA,MC,3.0,29.0,7600.0,6400.0,6978.0,470.0,3281922.0,2024-02-08,MONTERIA
PRIMERA,TO,3.0,16.0,7500.0,6400.0,7003.0,647.0,4534812.0,2024-02-08,MONTERIA
PRIMERA,HL,1.0,4.0,6500.0,6500.0,6500.0,148.0,962000.0,2024-02-08,MONTERIA
PRIMERA,HL,1.5,19.0,6700.0,6700.0,6700.0,204.0,1370150.0,2024-02-08,MONTERIA
PRIMERA,HL,1.3333333333333333,12.0,6700.0,6000.0,6333.0,240.0,1520000.0,2024-02-08,MONTERIA
PRIMERA,HL,1.25,57.0,8000.0,6700.0,7150.0,162.0,1161875.0,2024-02-08,MONTERIA
PRIMERA,HV,2.0,7.0,6700.0,6700.0,6700.0,259.0,1735300.0,2024-02-08,MONTERIA
PRIMERA,HV,2.5,10.0,6200.0,6200.0,6200.0,341.0,2114200.0,2024-02-08,MONTERIA
PRIMERA,HV,2.25,5.0,6700.0,5700.0,6233.0,320.0,1996744.0,2024-02-08,MONTERIA
PRIMERA,HV,3.0,13.0,6300.0,6200.0,6250.0,481.0,3009375.0,2024-02-08,MONTERIA
PRIMERA,VE,2.5,7.0,5150.0,5150.0,5150.0,353.0,1817950.0,2024-02-08,MONTERIA
PRIMERA,VE,2.25,46.0,6150.0,5000.0,5469.0,379.0,2077498.0,2024-02-08,MONTERIA
PRIMERA,VE,3.0,53.0,6350.0,5650.0,5877.0,466.0,2743083.0,2024-02-08,MONTERIA
PRIMERA,VP,3.0,6.0,5650.0,5200.0,5425.0,575.0,3119375.0,2024-02-08,MONTERIA
SEGUNDA,ML,1.0,6.0,7600.0,7600.0,7600.0,140.0,1064000.0,2024-02-08,MONTERIA
SEGUNDA,ML,1.5,15.0,7500.0,7200.0,7300.0,205.0,1496500.0,2024-02-08,MONTERIA
SEGUNDA,ML,1.3333333333333333,61.0,7200.0,6200.0,6960.0,228.0,1589664.0,2024-02-08,MONTERIA
SEGUNDA,ML,1.25,11.0,7500.0,7300.0,7400.0,167.0,1240733.0,2024-02-08,MONTERIA
SEGUNDA,ML,2.25,2.0,6600.0,6600.0,6600.0,299.0,1973400.0,2024-02-08,MONTERIA
SEGUNDA,MC,2.0,19.0,7100.0,6100.0,6766.0,268.0,1813466.0,2024-02-08,MONTERIA
SEGUNDA,MC,2.5,13.0,7300.0,6400.0,6850.0,333.0,2281050.0,2024-02-08,MONTERIA
SEGUNDA,MC,2.25,2.0,6500.0,6500.0,6500.0,371.0,2411500.0,2024-02-08,MONTERIA
SEGUNDA,MC,3.0,1.0,6950.0,6950.0,6950.0,476.0,3308200.0,2024-02-08,MONTERIA
SEGUNDA,TO,3.0,1.0,5700.0,5700.0,5700.0,528.0,3009600.0,2024-02-08,MONTERIA
SEGUNDA,HL,1.0,4.0,6800.0,6800.0,6800.0,140.0,952000.0,2024-02-08,MONTERIA
SEGUNDA,HL,1.5,13.0,6200.0,5900.0,6050.0,183.0,1110175.0,2024-02-08,MONTERIA
SEGUNDA,HL,1.3333333333333333,5.0,6500.0,6500.0,6500.0,236.0,1534000.0,2024-02-08,MONTERIA
SEGUNDA,HL,1.25,9.0,7000.0,6900.0,6950.0,162.0,1129375.0,2024-02-08,MONTERIA
SEGUNDA,HV,2.0,8.0,6500.0,6500.0,6500.0,253.0,1644500.0,2024-02-08,MONTERIA
SEGUNDA,HV,2.5,13.0,6250.0,6250.0,6250.0,325.0,2031250.0,2024-02-08,MONTERIA
SEGUNDA,HV,2.25,10.0,6300.0,6300.0,6300.0,281.0,1770300.0,2024-02-08,MONTERIA
SEGUNDA,VE,2.5,15.0,5800.0,5800.0,5800.0,337.0,1954600.0,2024-02-08,MONTERIA
SEGUNDA,VE,2.25,24.0,5200.0,5050.0,5133.0,379.0,1945533.0,2024-02-08,MONTERIA
SEGUNDA,VE,3.0,40.0,6400.0,5600.0,5841.0,461.0,2693008.0,2024-02-08,MONTERIA
PRIMERA,ML,,25.0,7200.0,7200.0,7200.0,100.0,720000.0,2024-02-15,MONTERIA
PRIMERA,ML,1.5,66.0,8000.0,7500.0,7700.0,199.0,1536150.0,2024-02-15,MONTERIA
PRIMERA,MC,2.0,66.0,7850.0,7200.0,7620.0,259.0,1975104.0,2024-02-15,MONTERIA
PRIMERA,MC,2.25,87.0,7750.0,7300.0,7475.0,289.0,2164012.0,2024-02-15,MONTERIA
PRIMERA,MC,3.0,18.0,7300.0,7000.0,7150.0,409.0,2927925.0,2024-02-15,MONTERIA
PRIMERA,TO,3.0,2.0,6900.0,5500.0,6200.0,727.0,4507400.0,2024-02-15,MONTERIA
PRIMERA,HL,,30.0,7300.0,7300.0,7300.0,101.0,737300.0,2024-02-15,MONTERIA
PRIMERA,HL,1.0,4.0,6900.0,6900.0,6900.0,146.0,1007400.0,2024-02-15,MONTERIA
PRIMERA,HL,1.3333333333333333,20.0,6550.0,6550.0,6550.0,249.0,1630950.0,2024-02-15,MONTERIA
PRIMERA,HL,1.25,14.0,6800.0,6600.0,6700.0,166.0,1112200.0,2024-02-15,MONTERIA
PRIMERA,HV,2.0,19.0,6400.0,6200.0,6300.0,257.0,1619100.0,2024-02-15,MONTERIA
PRIMERA,HV,2.25,13.0,6450.0,6000.0,6287.0,346.0,2175475.0,2024-02-15,MONTERIA
PRIMERA,HV,3.0,9.0,6750.0,6600.0,6666.0,427.0,2848888.0,2024-02-15,MONTERIA
PRIMERA,VE,2.25,10.0,5900.0,5250.0,5516.0,373.0,2061394.0,2024-02-15,MONTERIA
PRIMERA,VE,3.0,23.0,6750.0,5650.0,6183.0,457.0,2827844.0,2024-02-15,MONTERIA
PRIMERA,VP,3.0,10.0,5450.0,5450.0,5450.0,453.0,2468850.0,2024-02-15,MONTERIA
SEGUNDA,ML,,30.0,7200.0,7200.0,7200.0,100.0,720000.0,2024-02-15,MONTERIA
SEGUNDA,ML,1.0,12.0,7400.0,6800.0,7100.0,134.0,951400.0,2024-02-15,MONTERIA
SEGUNDA,ML,1.5,24.0,7600.0,7600.0,7600.0,196.0,1489600.0,2024-02-15,MONTERIA
SEGUNDA,ML,1.3333333333333333,18.0,7500.0,7500.0,7500.0,248.0,1860000.0,2024-02-15,MONTERIA
SEGUNDA,ML,1.25,30.0,7500.0,6800.0,7150.0,156.0,1115400.0,2024-02-15,MONTERIA
SEGUNDA,MC,1.3333333333333333,3.0,7100.0,7100.0,7100.0,239.0,1696900.0,2024-02-15,MONTERIA
SEGUNDA,MC,2.0,6.0,7400.0,7350.0,7375.0,263.0,1943312.0,2024-02-15,MONTERIA
SEGUNDA,MC,2.5,17.0,7200.0,6800.0,7000.0,334.0,2338000.0,2024-02-15,MONTERIA
SEGUNDA,MC,3.0,5.0,7050.0,6600.0,6825.0,460.0,3142912.0,2024-02-15,MONTERIA
SEGUNDA,HL,1.5,2.0,6600.0,6600.0,6600.0,216.0,1425600.0,2024-02-15,MONTERIA
SEGUNDA,HL,1.3333333333333333,20.0,6200.0,6200.0,6200.0,236.0,1463200.0,2024-02-15,MONTERIA
SEGUNDA,HV,2.5,2.0,6200.0,6200.0,6200.0,333.0,2064600.0,2024-02-15,MONTERIA
SEGUNDA,HV,2.25,11.0,6350.0,6150.0,6250.0,374.0,2337500.0,2024-02-15,MONTERIA
SEGUNDA,VE,2.5,1.0,5550.0,5550.0,5550.0,356.0,1975800.0,2024-02-15,MONTERIA
SEGUNDA,VE,2.25,42.0,5750.0,5150.0,5443.0,385.0,2099505.0,2024-02-15,MONTERIA
SEGUNDA,VE,3.0,21.0,5800.0,5550.0,5700.0,476.0,2715100.0,2024-02-15,MONTERIA
PRIMERA,ML,,20.0,7500.0,7500.0,7500.0,114.0,855000.0,2024-02-22,MONTERIA
PRIMERA,ML,1.0,10.0,8400.0,8400.0,8400.0,146.0,1226400.0,2024-02-22,MONTERIA
PRIMERA,ML,1.5,52.0,8600.0,7000.0,7875.0,206.0,1622250.0,2024-02-22,MONTERIA
PRIMERA,ML,1.3333333333333333,24.0,8400.0,7700.0,8050.0,225.0,1815275.0,2024-02-22,MONTERIA
PRIMERA,ML,1.25,59.0,9300.0,7800.0,8275.0,165.0,1369512.0,2024-02-22,MONTERIA
PRIMERA,MC,3.0,25.0,7500.0,7400.0,7450.0,476.0,3549925.0,2024-02-22,MONTERIA
PRIMERA,TO,3.0,17.0,7350.0,6800.0,7085.0,706.0,5005551.0,2024-02-22,MONTERIA
PRIMERA,HL,1.5,6.0,6700.0,6700.0,6700.0,183.0,1226100.0,2024-02-22,MONTERIA
PRIMERA,HL,1.3333333333333333,23.0,7600.0,6600.0,6966.0,233.0,1627877.0,2024-02-22,MONTERIA
PRIMERA,HL,1.25,39.0,7400.0,6500.0,6825.0,173.0,1184137.0,2024-02-22,MONTERIA
PRIMERA,HV,2.0,25.0,7500.0,7200.0,7350.0,257.0,1888950.0,2024-02-22,MONTERIA
PRIMERA,HV,2.5,21.0,7250.0,6000.0,6616.0,332.0,2198938.0,2024-02-22,MONTERIA
PRIMERA,HV,2.25,10.0,6200.0,6000.0,6100.0,310.0,1891000.0,2024-02-22,MONTERIA
PRIMERA,VE,2.5,7.0,6000.0,6000.0,6000.0,357.0,2142000.0,2024-02-22,MONTERIA
PRIMERA,VE,3.0,37.0,6450.0,5900.0,6200.0,444.0,2753833.0,2024-02-22,MONTERIA
SEGUNDA,ML,,22.0,8100.0,7700.0,7900.0,110.0,869000.0,2024-02-22,MONTERIA
SEGUNDA,ML,1.5,37.0,8500.0,7000.0,7640.0,205.0,1566200.0,2024-02-22,MONTERIA
SEGUNDA,ML,1.3333333333333333,5.0,7200.0,6600.0,6900.0,245.0,1690500.0,2024-02-22,MONTERIA
SEGUNDA,ML,1.25,4.0,6700.0,6700.0,6700.0,164.0,1098800.0,2024-02-22,MONTERIA
SEGUNDA,MC,2.0,92.0,7800.0,7100.0,7541.0,267.0,2013625.0,2024-02-22,MONTERIA
SEGUNDA,MC,2.25,45.0,7600.0,6000.0,7041.0,325.0,2294409.0,2024-02-22,MONTERIA
SEGUNDA,MC,3.0,24.0,7400.0,6700.0,6950.0,446.0,3103870.0,2024-02-22,MONTERIA
SEGUNDA,HL,,25.0,6600.0,6600.0,6600.0,119.0,785400.0,2024-02-22,MONTERIA
SEGUNDA,HL,1.0,7.0,7000.0,7000.0,7000.0,144.0,1008000.0,2024-02-22,MONTERIA
SEGUNDA,HL,1.5,2.0,6000.0,6000.0,6000.0,218.0,1308000.0,2024-02-22,MONTERIA
SEGUNDA,HL,1.3333333333333333,3.0,5700.0,5700.0,5700.0,245.0,1396500.0,2024-02-22,MONTERIA
SEGUNDA,HL,1.25,36.0,6800.0,6500.0,6650.0,174.0,1157100.0,2024-02-22,MONTERIA
SEGUNDA,HV,2.0,6.0,6700.0,6700.0,6700.0,258.0,1728600.0,2024-02-22,MONTERIA
SEGUNDA,HV,2.5,8.0,6200.0,6200.0,6200.0,352.0,2182400.0,2024-02-22,MONTERIA
SEGUNDA,HV,2.25,13.0,6300.0,6100.0,6233.0,334.0,2081933.0,2024-02-22,MONTERIA
SEGUNDA,HV,3.0,10.0,6550.0,6550.0,6550.0,413.0,2705150.0,2024-02-22,MONTERIA
SEGUNDA,VE,2.0,1.0,5500.0,5500.0,5500.0,252.0,1386000.0,2024-02-22,MONTERIA
SEGUNDA,VE,2.5,15.0,5700.0,5300.0,5500.0,352.0,1937375.0,2024-02-22,MONTERIA
SEGUNDA,VE,2.25,10.0,5700.0,5650.0,5675.0,374.0,2122450.0,2024-02-22,MONTERIA
SEGUNDA,VE,3.0,13.0,6250.0,5700.0,6000.0,418.0,2511000.0,2024-02-22,MONTERIA
SEGUNDA,VP,3.0,4.0,5100.0,5100.0,5100.0,492.0,2509200.0,2024-02-22,MONTERIA
PRIMERA,ML,,3.0,7000.0,7000.0,7000.0,105.0,735000.0,2024-02-29,MONTERIA
PRIMERA,ML,1.3333333333333333,34.0,9600.0,7700.0,8650.0,240.0,2080325.0,2024-02-29,MONTERIA
PRIMERA,ML,1.25,10.0,8100.0,8100.0,8100.0,160.0,1296000.0,2024-02-29,MONTERIA
PRIMERA,MC,1.3333333333333333,1.0,6600.0,6600.0,6600.0,246.0,1623600.0,2024-02-29,MONTERIA
PRIMERA,MC,3.0,45.0,7550.0,7300.0,7475.0,455.0,3404862.0,2024-02-29,MONTERIA
PRIMERA,TO,3.0,3.0,7600.0,6800.0,7183.0,594.0,4266900.0,2024-02-29,MONTERIA
PRIMERA,HL,1.5,43.0,7800.0,6800.0,7125.0,204.0,1453500.0,2024-02-29,MONTERIA
PRIMERA,HL,1.3333333333333333,26.0,7000.0,6400.0,6700.0,229.0,1538766.0,2024-02-29,MONTERIA
PRIMERA,HL,1.25,5.0,6600.0,6600.0,6600.0,176.0,1161600.0,2024-02-29,MONTERIA
PRIMERA,HL,2.0,20.0,6750.0,6750.0,6750.0,250.0,1687500.0,2024-02-29,MONTERIA
PRIMERA,HV,2.0,13.0,6900.0,6500.0,6700.0,260.0,1745350.0,2024-02-29,MONTERIA
PRIMERA,HV,2.5,9.0,6200.0,5850.0,6025.0,344.0,2072600.0,2024-02-29,MONTERIA
PRIMERA,HV,2.25,84.0,7000.0,5900.0,6455.0,322.0,2078510.0,2024-02-29,MONTERIA
PRIMERA,HV,3.0,27.0,6700.0,6250.0,6437.0,404.0,2605578.0,2024-02-29,MONTERIA
PRIMERA,VE,2.25,37.0,6100.0,5700.0,5835.0,371.0,2167888.0,2024-02-29,MONTERIA
PRIMERA,VE,3.0,37.0,6750.0,5200.0,6125.0,492.0,3019187.0,2024-02-29,MONTERIA
PRIMERA,VP,3.0,11.0,5900.0,5050.0,5475.0,500.0,2740237.0,2024-02-29,MONTERIA
SEGUNDA,ML,,20.0,6900.0,6000.0,6600.0,100.0,660000.0,2024-02-29,MONTERIA
SEGUNDA,ML,1.0,32.0,7800.0,6500.0,7166.0,140.0,1003333.0,2024-02-29,MONTERIA
SEGUNDA,ML,1.5,11.0,7200.0,7200.0,7200.0,188.0,1353600.0,2024-02-29,MONTERIA
SEGUNDA,ML,1.3333333333333333,48.0,7900.0,3400.0,6425.0,230.0,1479356.0,2024-02-29,MONTERIA
SEGUNDA,ML,1.25,9.0,7600.0,7000.0,7366.0,172.0,1269522.0,2024-02-29,MONTERIA
SEGUNDA,MC,2.0,46.0,7750.0,7000.0,7466.0,269.0,2011022.0,2024-02-29,MONTERIA
SEGUNDA,MC,2.25,35.0,7750.0,5000.0,6950.0,346.0,2409333.0,2024-02-29,MONTERIA
SEGUNDA,MC,3.0,1.0,6900.0,6900.0,6900.0,440.0,3036000.0,2024-02-29,MONTERIA
SEGUNDA,TO,3.0,1.0,7050.0,7050.0,7050.0,666.0,4695300.0,2024-02-29,MONTERIA
SEGUNDA,HL,1.0,40.0,7100.0,6200.0,6650.0,140.0,931000.0,2024-02-29,MONTERIA
SEGUNDA,HL,1.3333333333333333,22.0,7400.0,7400.0,7400.0,237.0,1753800.0,2024-02-29,MONTERIA
SEGUNDA,HL,1.25,3.0,6900.0,6100.0,6500.0,169.0,1098500.0,2024-02-29,MONTERIA
SEGUNDA,HV,2.0,18.0,6600.0,6400.0,6500.0,264.0,1716000.0,2024-02-29,MONTERIA
SEGUNDA,HV,2.5,2.0,6100.0,6100.0,6100.0,330.0,2013000.0,2024-02-29,MONTERIA
SEGUNDA,HV,2.25,33.0,6300.0,6100.0,6216.0,334.0,2078438.0,2024-02-29,MONTERIA
SEGUNDA,HV,3.0,2.0,6200.0,6200.0,6200.0,409.0,2535800.0,2024-02-29,MONTERIA
SEGUNDA,VE,2.5,27.0,5900.0,5400.0,5640.0,343.0,1935648.0,2024-02-29,MONTERIA
SEGUNDA,VE,2.25,35.0,6050.0,5200.0,5681.0,364.0,2070815.0,2024-02-29,MONTERIA
SEGUNDA,VE,3.0,26.0,6300.0,5650.0,5878.0,435.0,2558018.0,2024-02-29,MONTERIA
SEGUNDA,VP,3.0,8.0,6300.0,4200.0,5312.0,448.0,2380000.0,2024-02-29,MONTERIA
PRIMERA,ML,1.5,57.0,8050.0,7600.0,7812.0,204.0,1593750.0,2024-03-07,MONTERIA
PRIMERA,ML,1.3333333333333333,76.0,8500.0,7500.0,8130.0,234.0,1905672.0,2024-03-07,MONTERIA
PRIMERA,ML,1.25,22.0,7800.0,7800.0,7800.0,167.0,1302600.0,2024-03-07,MONTERIA
PRIMERA,MC,2.0,78.0,8550.0,7650.0,8100.0,268.0,2170800.0,2024-03-07,MONTERIA
PRIMERA,MC,2.5,35.0,7550.0,7550.0,7550.0,341.0,2578325.0,2024-03-07,MONTERIA
PRIMERA,MC,3.0,49.0,7500.0,7000.0,7380.0,433.0,3201444.0,2024-03-07,MONTERIA
PRIMERA,TO,3.0,12.0,7550.0,6700.0,7186.0,532.0,3824238.0,2024-03-07,MONTERIA
PRIMERA,HL,,7.0,7100.0,7000.0,7050.0,121.0,853050.0,2024-03-07,MONTERIA
PRIMERA,HL,1.5,37.0,7100.0,6900.0,7000.0,200.0,1400000.0,2024-03-07,MONTERIA
PRIMERA,HL,1.25,8.0,7300.0,7300.0,7300.0,176.0,1284800.0,2024-03-07,MONTERIA
PRIMERA,HV,2.0,31.0,6600.0,6600.0,6600.0,276.0,1821600.0,2024-03-07,MONTERIA
PRIMERA,HV,2.5,43.0,6600.0,6400.0,6500.0,327.0,2127125.0,2024-03-07,MONTERIA
PRIMERA,HV,2.25,37.0,7100.0,6000.0,6500.0,320.0,2083250.0,2024-03-07,MONTERIA
PRIMERA,HV,3.0,30.0,7200.0,6950.0,7075.0,469.0,3318175.0,2024-03-07,MONTERIA
PRIMERA,VE,2.5,7.0,5900.0,5900.0,5900.0,351.0,2070900.0,2024-03-07,MONTERIA
PRIMERA,VE,2.25,57.0,6450.0,3000.0,5545.0,368.0,2045523.0,2024-03-07,MONTERIA
PRIMERA,VE,3.0,41.0,7200.0,6200.0,6523.0,495.0,3230137.0,2024-03-07,MONTERIA
PRIMERA,VP,3.0,51.0,6300.0,5600.0,5933.0,512.0,3037866.0,2024-03-07,MONTERIA
SEGUNDA,ML,,24.0,8600.0,7800.0,8066.0,117.0,943800.0,2024-03-07,MONTERIA
SEGUNDA,ML,1.0,1.0,6800.0,6800.0,6800.0,146.0,992800.0,2024-03-07,MONTERIA
SEGUNDA,ML,1.5,28.0,7500.0,7000.0,7250.0,194.0,1406500.0,2024-03-07,MONTERIA
SEGUNDA,ML,1.3333333333333333,55.0,8100.0,6300.0,7300.0,227.0,1657100.0,2024-03-07,MONTERIA
SEGUNDA,ML,1.25,6.0,7300.0,7300.0,7300.0,158.0,1153400.0,2024-03-07,MONTERIA
SEGUNDA,MC,2.0,9.0,7650.0,7650.0,7650.0,260.0,1989000.0,2024-03-07,MONTERIA
SEGUNDA,MC,2.5,7.0,7300.0,6400.0,6933.0,351.0,2438222.0,2024-03-07,MONTERIA
SEGUNDA,MC,2.25,27.0,7200.0,6700.0,6950.0,305.0,2119750.0,2024-03-07,MONTERIA
SEGUNDA,MC,3.0,1.0,6800.0,6800.0,6800.0,406.0,2760800.0,2024-03-07,MONTERIA
SEGUNDA,TO,3.0,7.0,7450.0,6800.0,7200.0,548.0,3945600.0,2024-03-07,MONTERIA
SEGUNDA,HL,1.0,4.0,6800.0,6800.0,6800.0,132.0,897600.0,2024-03-07,MONTERIA
SEGUNDA,HL,1.5,34.0,6500.0,6200.0,6350.0,199.0,1263650.0,2024-03-07,MONTERIA
SEGUNDA,HL,1.3333333333333333,4.0,6000.0,6000.0,6000.0,236.0,1416000.0,2024-03-07,MONTERIA
SEGUNDA,HL,1.25,2.0,6400.0,6400.0,6400.0,167.0,1068800.0,2024-03-07,MONTERIA
SEGUNDA,HV,2.0,6.0,6400.0,5800.0,6100.0,267.0,1631750.0,2024-03-07,MONTERIA
SEGUNDA,HV,2.5,7.0,6400.0,6400.0,6400.0,342.0,2188800.0,2024-03-07,MONTERIA
SEGUNDA,HV,2.25,20.0,6549.0,6400.0,6449.0,323.0,2087542.0,2024-03-07,MONTERIA
SEGUNDA,VE,2.5,29.0,5800.0,5200.0,5600.0,353.0,1980160.0,2024-03-07,MONTERIA
SEGUNDA,VE,2.25,22.0,6200.0,5750.0,5950.0,355.0,2114233.0,2024-03-07,MONTERIA
SEGUNDA,VE,3.0,15.0,6450.0,5200.0,5950.0,437.0,2604910.0,2024-03-07,MONTERIA
SEGUNDA,VP,2.25,1.0,5400.0,5400.0,5400.0,384.0,2073600.0,2024-03-07,MONTERIA
SEGUNDA,VP,3.0,4.0,5400.0,5400.0,5400.0,630.0,3402000.0,2024-03-07,MONTERIA
PRIMERA,ML,,30.0,8000.0,8000.0,8000.0,129.0,1032000.0,2024-03-14,MONTERIA
PRIMERA,ML,1.0,10.0,7800.0,7600.0,7700.0,140.0,1078000.0,2024-03-14,MONTERIA
PRIMERA,ML,1.5,99.0,8900.0,7400.0,8033.0,194.0,1565607.0,2024-03-14,MONTERIA
PRIMERA,ML,1.3333333333333333,50.0,8450.0,7650.0,8000.0,230.0,1840000.0,2024-03-14,MONTERIA
PRIMERA,ML,1.25,88.0,8800.0,7400.0,7933.0,162.0,1291811.0,2024-03-14,MONTERIA
PRIMERA,MC,2.5,75.0,8250.0,7000.0,7740.0,340.0,2634696.0,2024-03-14,MONTERIA
PRIMERA,MC,2.25,43.0,8250.0,7100.0,7487.0,343.0,2571956.0,2024-03-14,MONTERIA
PRIMERA,TO,3.0,10.0,7350.0,6400.0,6953.0,693.0,4822754.0,2024-03-14,MONTERIA
PRIMERA,HL,,1.0,7100.0,7100.0,7100.0,128.0,908800.0,2024-03-14,MONTERIA
PRIMERA,HL,1.0,3.0,7300.0,7300.0,7300.0,133.0,970900.0,2024-03-14,MONTERIA
PRIMERA,HL,1.5,35.0,6700.0,6400.0,6550.0,207.0,1355850.0,2024-03-14,MONTERIA
PRIMERA,HL,1.3333333333333333,10.0,7900.0,7900.0,7900.0,244.0,1927600.0,2024-03-14,MONTERIA
PRIMERA,HV,2.0,19.0,6700.0,6500.0,6566.0,264.0,1737977.0,2024-03-14,MONTERIA
PRIMERA,HV,2.5,24.0,7300.0,6450.0,6687.0,343.0,2293812.0,2024-03-14,MONTERIA
PRIMERA,HV,2.25,64.0,6900.0,6300.0,6588.0,326.0,2152370.0,2024-03-14,MONTERIA
PRIMERA,HV,3.0,1.0,7450.0,7450.0,7450.0,422.0,3143900.0,2024-03-14,MONTERIA
PRIMERA,VE,2.25,18.0,6300.0,5900.0,6100.0,391.0,2389166.0,2024-03-14,MONTERIA
PRIMERA,VE,3.0,61.0,7250.0,6150.0,6489.0,492.0,3193312.0,2024-03-14,MONTERIA
SEGUNDA,ML,,45.0,7900.0,6000.0,7375.0,107.0,789125.0,2024-03-14,MONTERIA
SEGUNDA,ML,1.5,28.0,8300.0,6500.0,7500.0,204.0,1535000.0,2024-03-14,MONTERIA
SEGUNDA,ML,1.3333333333333333,1.0,7600.0,7600.0,7600.0,238.0,1808800.0,2024-03-14,MONTERIA
SEGUNDA,ML,1.25,43.0,8500.0,6500.0,7500.0,166.0,1246875.0,2024-03-14,MONTERIA
SEGUNDA,ML,2.0,1.0,7700.0,7700.0,7700.0,266.0,2048200.0,2024-03-14,MONTERIA
SEGUNDA,MC,2.0,30.0,7400.0,6700.0,7150.0,267.0,1911433.0,2024-03-14,MONTERIA
SEGUNDA,MC,2.5,18.0,7700.0,5700.0,6700.0,335.0,2247850.0,2024-03-14,MONTERIA
SEGUNDA,MC,2.25,23.0,7350.0,6900.0,7070.0,308.0,2177560.0,2024-03-14,MONTERIA
